StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,max_order_gap,min_order_gap
84226,9,49,34,1,5.444444444444445,2.0,34.510000000000005,21.76,0.85,3.834444444444445,1.7,9,1,1.0,1.0,42,0
79323W,1,-8,-8,-8,-8.0,-8.0,-54.0,-54.0,-54.0,-54.0,-54.0,1,1,1.0,1.0,0,0
21926,61,392,40,-12,6.426229508196721,4.0,482.4,42.400000000000006,-15.0,7.908196721311475,5.0,35,18,1.7428571428571429,1.0,21,0
37379A,1,6,6,6,6.0,6.0,7.5,7.5,7.5,7.5,7.5,1,1,1.0,1.0,0,0
22165,29,77,24,-1,2.6551724137931036,1.0,722.55,129.0,-12.75,24.91551724137931,12.75,19,6,1.5263157894736843,1.0,54,0
90214R,2,2,1,1,1.0,1.0,2.5,1.25,1.25,1.25,1.25,1,2,2.0,2.0,18,0
35920,11,67,13,2,6.090909090909091,6.0,83.75,16.25,2.5,7.613636363636363,7.5,11,1,1.0,1.0,26,0
84510E,7,20,10,1,2.857142857142857,2.0,25.0,12.5,1.25,3.5714285714285716,2.5,7,1,1.0,1.0,98,0
85125,19,129,35,1,6.7894736842105265,2.0,584.65,148.75,4.95,30.771052631578947,9.9,14,3,1.3571428571428572,1.0,91,0
84801A,5,46,12,6,9.2,10.0,96.60000000000001,25.200000000000003,12.600000000000001,19.32,21.0,5,1,1.0,1.0,182,0
84592,17,70,6,1,4.117647058823529,6.0,206.50000000000003,17.700000000000003,2.95,12.147058823529413,17.700000000000003,15,2,1.1333333333333333,1.0,84,0
84927D,13,43,6,-2,3.3076923076923075,4.0,35.580000000000005,12.600000000000001,-4.2,2.7369230769230772,1.9500000000000002,9,2,1.4444444444444444,1.0,84,0
84800S,11,111,36,-2,10.090909090909092,6.0,125.07000000000001,38.160000000000004,-2.5,11.370000000000001,7.5,9,2,1.2222222222222223,1.0,105,0
79192A,2,3,2,1,1.5,1.5,3.75,2.5,1.25,1.875,1.875,2,1,1.0,1.0,13,0
21420,13,20,4,1,1.5384615384615385,1.0,65.0,13.0,3.25,5.0,3.25,10,2,1.3,1.0,78,0
85130C,42,471,48,1,11.214285714285714,4.5,419.39,39.599999999999994,0.79,9.98547619047619,3.625,35,3,1.2,1.0,61,0
20756,22,63,6,1,2.8636363636363638,3.0,53.55,5.1,0.85,2.434090909090909,2.55,20,2,1.1,1.0,62,0
21371,29,237,48,1,8.172413793103448,6.0,246.14999999999998,36.0,0.75,8.487931034482758,9.0,24,2,1.2083333333333333,1.0,39,0
21095,9,95,24,2,10.555555555555555,11.0,80.75,20.4,1.7,8.972222222222221,9.35,9,1,1.0,1.0,54,0
22317,40,172,12,1,4.3,6.0,506.32000000000005,35.400000000000006,2.95,12.658000000000001,17.700000000000003,35,3,1.1428571428571428,1.0,24,0
40046A,6,50,24,2,8.333333333333334,4.5,62.5,30.0,2.5,10.416666666666666,5.625,6,1,1.0,1.0,149,0
37467,11,128,28,2,11.636363636363637,12.0,60.04,10.92,0.78,5.458181818181818,4.68,11,1,1.0,1.0,73,0
84527,6,47,24,1,7.833333333333333,4.5,84.44999999999999,39.599999999999994,1.95,14.074999999999998,8.775,6,1,1.0,1.0,131,0
72799C,11,22,6,1,2.0,2.0,64.9,17.700000000000003,2.95,5.9,5.9,11,1,1.0,1.0,158,0
71101E,23,348,48,2,15.130434782608695,12.0,280.2,34.56,1.7,12.182608695652174,10.2,17,3,1.3529411764705883,1.0,57,0
21457,16,115,24,1,7.1875,6.0,143.75,30.0,1.25,8.984375,7.5,15,2,1.0666666666666667,1.0,216,0
90072,3,10,6,2,3.3333333333333335,2.0,37.5,22.5,7.5,12.5,7.5,2,2,1.5,1.5,124,0
90073,3,11,6,2,3.6666666666666665,3.0,54.45,29.700000000000003,9.9,18.150000000000002,14.850000000000001,3,1,1.0,1.0,141,0
79191D,7,12,12,-12,1.7142857142857142,1.0,10.2,10.2,-10.2,1.457142857142857,0.85,6,2,1.1666666666666667,1.0,201,0
72134,8,98,48,2,12.25,2.0,47.18,20.16,1.7,5.8975,1.7,6,3,1.3333333333333333,1.0,112,0
21456,19,148,12,-1,7.7894736842105265,12.0,185.0,15.0,-1.25,9.736842105263158,15.0,16,2,1.1875,1.0,111,0
21317,25,83,20,-1,3.32,2.0,445.85,109.0,-4.95,17.834,10.9,19,3,1.3157894736842106,1.0,99,0
35647,2,13,12,1,6.5,6.5,16.25,15.0,1.25,8.125,8.125,2,1,1.0,1.0,47,0
90214G,4,9,6,1,2.25,1.0,11.25,7.5,1.25,2.8125,1.25,2,3,2.0,2.0,120,0
46775D,11,22,6,1,2.0,2.0,372.9,101.69999999999999,16.95,33.9,33.9,10,2,1.1,1.0,167,0
20795,9,32,12,-5,3.5555555555555554,6.0,67.2,25.200000000000003,-10.5,7.466666666666667,12.600000000000001,6,3,1.5,1.0,114,0
84976,29,473,144,-12,16.310344827586206,12.0,397.77000000000004,113.76,-9.48,13.716206896551725,9.48,25,3,1.16,1.0,107,0
84632,6,5,2,-1,0.8333333333333334,1.0,299.75,119.9,-59.95,49.958333333333336,59.95,5,2,1.2,1.0,98,0
90197B,1,3,3,3,3.0,3.0,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,1,1,1.0,1.0,0,0
90125C,3,73,48,1,24.333333333333332,24.0,63.3,40.8,2.1,21.099999999999998,20.4,2,2,1.5,1.5,99,0
35913B,10,35,12,1,3.5,2.5,29.75,10.2,0.85,2.975,2.125,8,2,1.25,1.0,202,0
85202,49,300,24,1,6.122448979591836,4.0,126.0,10.08,0.42,2.5714285714285716,1.68,34,7,1.4411764705882353,1.0,51,0
22146,1,1,1,1,1.0,1.0,1.95,1.95,1.95,1.95,1.95,1,1,1.0,1.0,0,0
21476,18,31,4,1,1.7222222222222223,1.5,463.45,59.8,14.95,25.74722222222222,22.424999999999997,14,3,1.2857142857142858,1.0,56,0
16052,6,467,323,24,77.83333333333333,24.0,105.28999999999999,61.37,4.5600000000000005,17.548333333333332,10.08,5,2,1.2,1.0,102,0
84974,29,40,4,1,1.3793103448275863,1.0,398.0,39.8,9.95,13.724137931034482,9.95,26,2,1.1153846153846154,1.0,39,0
72821,4,11,4,2,2.75,2.5,18.15,6.6,3.3,4.5375,4.125,4,1,1.0,1.0,7,0
22596,201,2496,144,-12,12.417910447761194,12.0,3150.69,150.0,-15.0,15.675074626865673,15.0,161,9,1.2484472049689441,1.0,137,0
85126,1,-1,-1,-1,-1.0,-1.0,-6.75,-6.75,-6.75,-6.75,-6.75,1,1,1.0,1.0,0,0
90123D,2,3,2,1,1.5,1.5,17.85,11.9,5.95,8.925,8.925,2,1,1.0,1.0,73,0
90123A,8,14,3,1,1.75,1.5,83.3,17.85,5.95,10.4125,8.925,8,1,1.0,1.0,69,0
90010E,7,10,2,1,1.4285714285714286,1.0,89.5,17.9,8.95,12.785714285714286,8.95,7,1,1.0,1.0,132,0
90148,8,6,2,-1,0.75,1.0,76.5,25.5,-12.75,9.5625,12.75,5,4,1.6,1.0,137,0
90016B,8,9,2,1,1.125,1.0,76.5,17.0,8.5,9.5625,8.5,6,3,1.3333333333333333,1.0,110,0
90016A,4,14,9,1,3.5,2.0,80.75,38.25,8.5,20.1875,17.0,4,1,1.0,1.0,116,0
84847,12,21,5,1,1.75,1.0,78.75,18.75,3.75,6.5625,3.75,9,2,1.3333333333333333,1.0,42,0
85188A,35,299,24,-3,8.542857142857143,4.0,254.14999999999998,20.4,-2.55,7.261428571428571,3.4,29,4,1.206896551724138,1.0,91,0
20898,6,19,12,-6,3.1666666666666665,3.0,56.050000000000004,35.400000000000006,-17.700000000000003,9.341666666666667,8.85,4,2,1.5,1.5,134,0
21316,10,149,88,1,14.9,4.5,156.59,69.52000000000001,0.79,15.659,3.845,9,2,1.1111111111111112,1.0,26,0
21320,13,179,72,-7,13.76923076923077,6.0,294.96,151.20000000000002,-14.700000000000001,22.689230769230768,8.690000000000001,10,3,1.3,1.0,35,0
20818,2,12,10,2,6.0,6.0,20.0,12.5,7.5,10.0,10.0,2,1,1.0,1.0,96,0
85160B,17,103,12,-2,6.0588235294117645,6.0,45.33,7.5,-0.78,2.666470588235294,2.34,15,2,1.1333333333333333,1.0,62,0
84465,7,10,2,1,1.4285714285714286,1.0,29.5,5.9,2.95,4.214285714285714,2.95,7,1,1.0,1.0,220,0
20851,7,9,2,1,1.2857142857142858,1.0,53.550000000000004,11.9,5.95,7.65,5.95,5,2,1.4,1.0,27,0
84715,3,16,8,4,5.333333333333333,4.0,47.2,23.6,11.8,15.733333333333334,11.8,3,1,1.0,1.0,58,0
84919,9,29,10,1,3.2222222222222223,2.0,201.55,69.5,6.95,22.394444444444446,13.9,9,1,1.0,1.0,48,0
84907,3,5,2,1,1.6666666666666667,2.0,38.25,15.3,7.65,12.75,15.3,3,1,1.0,1.0,85,0
85024B,11,192,144,1,17.454545454545453,2.0,288.0,208.79999999999998,1.65,26.181818181818183,3.3,11,1,1.0,1.0,80,0
71496B,4,13,6,1,3.25,3.0,7.37,3.18,0.53,1.8425,1.83,4,1,1.0,1.0,247,0
35915C,8,49,12,1,6.125,6.0,80.85,19.799999999999997,1.65,10.10625,9.899999999999999,8,1,1.0,1.0,25,0
17028J,1,6,6,6,6.0,6.0,2.52,2.52,2.52,2.52,2.52,1,1,1.0,1.0,0,0
17084A,7,200,50,25,28.571428571428573,25.0,42.0,10.5,5.25,6.0,5.25,7,1,1.0,1.0,60,0
84795C,1,2,2,2,2.0,2.0,15.9,15.9,15.9,15.9,15.9,1,1,1.0,1.0,0,0
21758,14,32,8,1,2.2857142857142856,2.0,202.4,47.6,6.45,14.457142857142857,12.9,13,2,1.0769230769230769,1.0,77,0
62074B,4,16,10,1,4.0,2.5,6.72,4.2,0.42,1.68,1.05,4,1,1.0,1.0,67,0
84279B,63,175,12,-4,2.7777777777777777,2.0,651.93,40.68,-15.0,10.348095238095237,7.5,48,3,1.3125,1.0,8,0
85063,2,-3,-1,-2,-1.5,-1.5,-46.849999999999994,-16.95,-29.9,-23.424999999999997,-23.424999999999997,2,1,1.0,1.0,62,0
84801B,3,22,12,4,7.333333333333333,6.0,46.2,25.200000000000003,8.4,15.4,12.600000000000001,3,1,1.0,1.0,36,0
84805A,1,6,6,6,6.0,6.0,22.5,22.5,22.5,22.5,22.5,1,1,1.0,1.0,0,0
17136A,20,404,96,2,20.2,24.0,33.75,7.68,0.32,1.6875,1.92,16,3,1.25,1.0,51,0
35923,42,1240,288,-1,29.523809523809526,12.0,621.96,152.64000000000001,-0.39,14.80857142857143,4.68,29,6,1.4482758620689655,1.0,44,0
84712B,11,19,2,1,1.7272727272727273,2.0,147.87,15.9,7.95,13.442727272727273,15.9,9,2,1.2222222222222223,1.0,69,0
84708B,12,48,12,1,4.0,4.0,232.0,59.400000000000006,4.95,19.333333333333332,19.8,11,2,1.0909090909090908,1.0,64,0
44089A,4,15,8,1,3.75,3.0,6.3,3.36,0.42,1.575,1.26,4,1,1.0,1.0,184,0
84723,6,41,24,1,6.833333333333333,4.0,97.95,46.8,1.95,16.325,12.675,5,2,1.2,1.0,93,0
22038,18,450,25,25,25.0,25.0,189.0,10.5,10.5,10.5,10.5,18,1,1.0,1.0,49,0
84086C,21,140,30,1,6.666666666666667,6.0,413.00000000000006,88.5,2.95,19.666666666666668,17.700000000000003,13,5,1.6153846153846154,1.0,95,0
84429A,14,45,6,1,3.2142857142857144,2.5,132.75000000000003,17.700000000000003,2.95,9.48214285714286,7.375000000000001,13,2,1.0769230769230769,1.0,51,0
37462E,4,27,12,1,6.75,7.0,5.59,2.2800000000000002,0.19,1.3975,1.56,4,1,1.0,1.0,131,0
90037B,1,6,6,6,6.0,6.0,15.299999999999999,15.299999999999999,15.299999999999999,15.299999999999999,15.299999999999999,1,1,1.0,1.0,0,0
90098,10,22,13,-6,2.2,1.0,56.099999999999994,33.15,-15.299999999999999,5.609999999999999,2.55,9,2,1.1111111111111112,1.0,136,0
15058C,30,193,30,1,6.433333333333334,2.5,894.35,118.5,7.95,29.811666666666667,19.875,26,2,1.1538461538461537,1.0,55,0
22989,314,2644,360,-6,8.420382165605096,6.0,8150.92,1180.8,-19.5,25.958343949044586,19.5,237,6,1.3248945147679325,1.0,7,0
22541,20,462,240,1,23.1,4.0,179.64,86.39999999999999,0.42,8.982,1.68,18,2,1.1111111111111112,1.0,39,0
84452,17,70,12,-4,4.117647058823529,3.0,59.5,10.2,-3.4,3.5,2.55,14,3,1.2142857142857142,1.0,97,0
22353,25,61,8,1,2.44,2.0,155.54999999999998,20.4,2.55,6.2219999999999995,5.1,23,2,1.0869565217391304,1.0,20,0
22990,143,373,100,-100,2.6083916083916083,2.0,1807.15,425.0,-425.0,12.637412587412587,9.9,109,6,1.311926605504587,1.0,10,0
84568,24,12480,1440,96,520.0,288.0,2332.8,244.8,20.16,97.2,60.48,18,3,1.3333333333333333,1.0,80,0
84598,6,960,288,-288,160.0,288.0,201.6,60.48,-60.48,33.6,60.48,5,2,1.2,1.0,229,0
84659A,23,133,55,-1,5.782608695652174,2.0,311.76,115.5,-2.55,13.554782608695652,5.1,19,4,1.2105263157894737,1.0,37,0
20694,11,36,8,1,3.272727272727273,4.0,135.0,30.0,3.75,12.272727272727273,15.0,9,2,1.2222222222222223,1.0,98,0
85092,2,27,24,3,13.5,13.5,40.05,30.0,10.05,20.025,20.025,2,1,1.0,1.0,13,0
37413,75,673,96,1,8.973333333333333,6.0,272.79,37.44,0.39,3.6372000000000004,2.34,50,5,1.5,1.0,22,0
35815P,5,162,48,1,32.4,35.0,63.28000000000001,18.240000000000002,2.1,12.656000000000002,13.3,5,1,1.0,1.0,128,0
21228,2,5,4,1,2.5,2.5,6.25,5.0,1.25,3.125,3.125,2,1,1.0,1.0,29,0
90202B,3,1,6,-6,0.3333333333333333,1.0,2.9499999999999993,17.700000000000003,-17.700000000000003,0.9833333333333331,2.95,2,2,1.5,1.5,226,0
90202C,3,1,6,-6,0.3333333333333333,1.0,2.9499999999999993,17.700000000000003,-17.700000000000003,0.9833333333333331,2.95,2,2,1.5,1.5,226,0
90174,6,4,6,-6,0.6666666666666666,2.0,10.200000000000001,15.299999999999999,-15.299999999999999,1.7000000000000002,5.1,4,2,1.5,1.5,124,0
90039C,1,1,1,1,1.0,1.0,3.75,3.75,3.75,3.75,3.75,1,1,1.0,1.0,0,0
90120B,5,20,10,1,4.0,4.0,85.0,42.5,4.25,17.0,17.0,5,1,1.0,1.0,132,0
90122B,1,1,1,1,1.0,1.0,4.95,4.95,4.95,4.95,4.95,1,1,1.0,1.0,0,0
90070,4,5,3,-3,1.25,2.5,29.75,17.85,-17.85,7.4375,14.875,3,2,1.3333333333333333,1.0,180,0
90010A,5,7,2,1,1.4,1.0,62.64999999999999,17.9,8.95,12.529999999999998,8.95,5,1,1.0,1.0,120,0
75172,8,93,36,2,11.625,12.0,85.31,28.44,3.95,10.66375,9.48,8,1,1.0,1.0,71,0
45013,2,3,2,1,1.5,1.5,8.850000000000001,5.9,2.95,4.425000000000001,4.425000000000001,2,1,1.0,1.0,256,0
21636,75,888,120,1,11.84,12.0,682.2,90.0,0.75,9.096,9.0,57,3,1.3157894736842106,1.0,71,0
71510,8,52,24,1,6.5,3.0,36.519999999999996,12.72,0.85,4.5649999999999995,2.55,5,4,1.6,1.0,90,0
21641,23,1102,494,1,47.91304347826087,24.0,367.97999999999996,143.26,0.85,15.999130434782607,6.959999999999999,19,3,1.2105263157894737,1.0,36,0
44265,1,2,2,2,2.0,2.0,8.5,8.5,8.5,8.5,8.5,1,1,1.0,1.0,0,0
90055,1,1,1,1,1.0,1.0,2.55,2.55,2.55,2.55,2.55,1,1,1.0,1.0,0,0
90064B,7,10,4,-1,1.4285714285714286,1.0,37.5,15.0,-3.75,5.357142857142857,3.75,6,2,1.1666666666666667,1.0,89,0
90011B,2,7,6,1,3.5,3.5,20.650000000000002,17.700000000000003,2.95,10.325000000000001,10.325000000000001,2,1,1.0,1.0,207,0
90064A,3,7,4,1,2.3333333333333335,2.0,26.25,15.0,3.75,8.75,7.5,3,1,1.0,1.0,80,0
90063A,7,11,2,1,1.5714285714285714,2.0,93.5,17.0,8.5,13.357142857142858,17.0,7,1,1.0,1.0,84,0
90063B,5,8,2,1,1.6,2.0,68.0,17.0,8.5,13.6,17.0,5,1,1.0,1.0,89,0
90029,2,3,2,1,1.5,1.5,25.5,17.0,8.5,12.75,12.75,2,1,1.0,1.0,122,0
44089C,6,24,10,1,4.0,2.0,10.08,4.2,0.42,1.68,0.84,6,1,1.0,1.0,93,0
44236,7,52,24,1,7.428571428571429,5.0,56.52,18.96,0.79,8.074285714285715,4.74,6,2,1.1666666666666667,1.0,144,0
21681,2,2,1,1,1.0,1.0,19.9,9.95,9.95,9.95,9.95,2,1,1.0,1.0,8,0
35909B,2,8,6,2,4.0,4.0,23.6,17.700000000000003,5.9,11.8,11.8,2,1,1.0,1.0,120,0
90180B,2,2,1,1,1.0,1.0,19.9,9.95,9.95,9.95,9.95,2,1,1.0,1.0,51,0
90152C,1,1,1,1,1.0,1.0,5.95,5.95,5.95,5.95,5.95,1,1,1.0,1.0,0,0
90152A,3,3,1,1,1.0,1.0,17.85,5.95,5.95,5.95,5.95,3,1,1.0,1.0,115,0
90018A,10,16,4,-1,1.6,2.0,68.0,17.0,-4.25,6.8,8.5,8,2,1.25,1.0,164,0
90023,4,8,3,1,2.0,2.0,34.0,12.75,4.25,8.5,8.5,2,3,2.0,2.0,138,0
90192,8,19,5,-2,2.375,3.0,94.05000000000001,24.75,-9.9,11.756250000000001,14.850000000000001,4,4,2.0,1.5,83,0
84663A,28,255,100,-3,9.107142857142858,3.0,314.93,79.0,-5.95,11.2475,5.74,21,3,1.3333333333333333,1.0,43,0
35637A,24,166,72,1,6.916666666666667,2.0,363.7,140.4,1.95,15.154166666666667,11.7,23,2,1.0434782608695652,1.0,78,0
84661C,2,12,6,6,6.0,6.0,30.599999999999998,15.299999999999999,15.299999999999999,15.299999999999999,15.299999999999999,2,1,1.0,1.0,251,0
84857C,9,94,24,-1,10.444444444444445,12.0,196.39999999999998,46.8,-1.95,21.82222222222222,23.4,8,2,1.125,1.0,71,0
84859C,20,82,12,1,4.1,2.0,174.44,23.4,1.95,8.722,4.99,16,3,1.25,1.0,80,0
79406,6,140,72,5,23.333333333333332,16.5,30.8,15.84,1.1,5.133333333333334,3.63,6,1,1.0,1.0,77,0
22289,22,126,24,1,5.7272727272727275,2.5,157.5,30.0,1.25,7.159090909090909,3.125,19,2,1.1578947368421053,1.0,106,0
22980,250,2200,144,-48,8.8,6.0,3522.9999999999995,208.79999999999998,-69.6,14.091999999999999,9.899999999999999,197,8,1.2690355329949239,1.0,10,0
22993,872,11267,236,-12,12.920871559633028,12.0,13557.7,337.47999999999996,-15.0,15.547821100917432,15.0,428,23,2.0373831775700935,1.0,5,0
23006,134,1619,72,-24,12.082089552238806,6.0,678.54,30.24,-10.08,5.063731343283582,2.52,87,11,1.5402298850574712,1.0,13,0
23004,128,1579,96,-152,12.3359375,6.0,664.0,40.32,-63.839999999999996,5.1875,2.52,71,12,1.8028169014084507,1.0,13,0
23002,144,1875,168,-24,13.020833333333334,5.5,786.06,70.56,-10.08,5.458749999999999,2.31,82,7,1.7560975609756098,1.0,9,0
23003,53,541,192,1,10.20754716981132,4.0,225.78,80.64,0.42,4.26,1.68,38,4,1.394736842105263,1.0,9,0
23000,207,2922,96,-24,14.115942028985508,6.0,1224.3600000000001,40.32,-10.08,5.914782608695653,2.52,125,9,1.656,1.0,9,0
22994,163,1966,192,-24,12.061349693251534,5.0,824.28,80.64,-10.08,5.056932515337423,2.1,86,10,1.8953488372093024,1.0,10,0
22998,445,11311,480,-36,25.41797752808989,14.0,4500.22,172.79999999999998,-15.12,10.11285393258427,6.3,214,17,2.0794392523364484,1.0,5,0
22991,232,2923,432,-400,12.599137931034482,7.5,5481.589999999999,712.8,-660.0,23.62754310344827,23.4,175,11,1.3257142857142856,1.0,8,0
22992,283,4117,432,-400,14.547703180212014,12.0,7593.089999999999,712.8,-660.0,26.830706713780916,23.4,204,7,1.3872549019607843,1.0,11,0
21898,7,445,378,1,63.57142857142857,2.0,1423.03,1213.3799999999999,2.95,203.29,5.9,6,2,1.1666666666666667,1.0,34,0
79063D,11,189,100,1,17.181818181818183,4.0,34.91,18.0,0.19,3.1736363636363634,0.76,9,2,1.2222222222222223,1.0,103,0
22999,189,2760,216,-2,14.603174603174603,6.0,1157.76,90.72,-0.84,6.1257142857142854,2.52,107,9,1.766355140186916,1.0,10,0
22995,184,2143,192,-24,11.646739130434783,5.0,897.1800000000001,80.64,-10.08,4.875978260869566,2.1,89,28,2.067415730337079,1.0,8,0
22996,295,4405,480,-20,14.932203389830509,6.0,1818.42,172.79999999999998,-8.4,6.164135593220339,2.52,152,13,1.9407894736842106,1.0,6,0
22978,208,2328,708,-24,11.192307692307692,6.0,8896.67,2959.4399999999996,-81.36,42.77245192307692,22.5,152,18,1.368421052631579,1.0,12,0
22997,186,2347,72,-24,12.618279569892474,6.0,984.3,30.24,-10.08,5.291935483870968,2.52,98,9,1.8979591836734695,1.0,15,0
23005,175,4247,480,-1,24.268571428571427,12.0,1726.14,172.79999999999998,-0.42,9.863657142857143,5.04,101,10,1.7326732673267327,1.0,99,0
79062D,4,52,24,4,13.0,12.0,19.4,7.800000000000001,1.16,4.85,5.219999999999999,4,1,1.0,1.0,134,0
20837,15,141,12,3,9.4,12.0,142.47,35.400000000000006,2.4899999999999998,9.498,9.959999999999999,14,2,1.0714285714285714,1.0,75,0
47341A,5,27,12,1,5.4,2.0,38.75,15.0,1.25,7.75,7.5,5,1,1.0,1.0,69,0
22351,1,12,12,12,12.0,12.0,19.799999999999997,19.799999999999997,19.799999999999997,19.799999999999997,19.799999999999997,1,1,1.0,1.0,0,0
79331,3,26,12,6,8.666666666666666,8.0,17.5,9.899999999999999,3.04,5.833333333333333,4.5600000000000005,3,1,1.0,1.0,45,0
84306,2,2,1,1,1.0,1.0,21.9,10.95,10.95,10.95,10.95,2,1,1.0,1.0,17,0
44092C,8,20,6,1,2.5,2.0,17.0,5.1,0.85,2.125,1.7,5,3,1.6,1.0,98,0
44092B,5,14,6,1,2.8,3.0,11.899999999999999,5.1,0.85,2.38,2.55,4,2,1.25,1.0,87,0
90018B,5,8,2,1,1.6,2.0,34.0,8.5,4.25,6.8,8.5,5,1,1.0,1.0,162,0
90065A,4,8,3,1,2.0,2.0,54.0,20.25,6.75,13.5,13.5,3,2,1.3333333333333333,1.0,91,0
90191,7,22,6,1,3.142857142857143,2.0,113.9,25.5,12.75,16.271428571428572,14.75,7,1,1.0,1.0,142,0
90024F,1,2,2,2,2.0,2.0,17.0,17.0,17.0,17.0,17.0,1,1,1.0,1.0,0,0
90026D,3,3,1,1,1.0,1.0,25.5,8.5,8.5,8.5,8.5,3,1,1.0,1.0,232,0
90143,10,17,5,-1,1.7,2.0,127.5,37.5,-7.5,12.75,15.0,7,4,1.4285714285714286,1.0,137,0
90024C,1,2,2,2,2.0,2.0,17.0,17.0,17.0,17.0,17.0,1,1,1.0,1.0,0,0
90000B,2,3,2,1,1.5,1.5,17.85,11.9,5.95,8.925,8.925,2,1,1.0,1.0,113,0
90000D,4,6,2,1,1.5,1.5,35.7,11.9,5.95,8.925,8.925,4,1,1.0,1.0,120,0
90000A,6,11,3,1,1.8333333333333333,2.0,65.45,17.85,5.95,10.908333333333333,11.9,6,1,1.0,1.0,107,0
90026C,2,3,2,1,1.5,1.5,25.5,17.0,8.5,12.75,12.75,2,1,1.0,1.0,262,0
90026B,2,2,1,1,1.0,1.0,17.0,8.5,8.5,8.5,8.5,2,1,1.0,1.0,39,0
35638A,5,38,33,1,7.6,1.0,82.1,64.35,1.95,16.419999999999998,5.95,5,1,1.0,1.0,130,0
84691,4,242,80,2,60.5,80.0,174.5,57.599999999999994,1.7,43.625,57.599999999999994,2,3,2.0,2.0,35,0
90209B,13,105,48,1,8.076923076923077,2.0,191.1,84.0,2.1,14.7,4.2,7,3,1.8571428571428572,2.0,75,0
85065,1,-1,-1,-1,-1.0,-1.0,-12.75,-12.75,-12.75,-12.75,-12.75,1,1,1.0,1.0,0,0
84876B,23,203,48,1,8.826086956521738,3.0,253.75,60.0,1.25,11.032608695652174,3.75,17,4,1.3529411764705883,1.0,118,0
46776B,6,13,4,1,2.1666666666666665,2.0,64.35,19.8,4.95,10.725,9.9,6,1,1.0,1.0,84,0
22216,13,157,24,1,12.076923076923077,6.0,130.32999999999998,20.4,0.85,10.025384615384613,5.1,10,3,1.3,1.0,57,0
21414,1,1,1,1,1.0,1.0,2.1,2.1,2.1,2.1,2.1,1,1,1.0,1.0,0,0
82095,4,7,2,1,1.75,2.0,53.550000000000004,15.3,7.65,13.387500000000001,15.3,4,1,1.0,1.0,19,0
35637C,7,28,9,1,4.0,2.0,62.6,17.55,1.95,8.942857142857143,11.7,7,1,1.0,1.0,148,0
84466,10,46,16,1,4.6,4.0,57.5,20.0,1.25,5.75,5.0,8,2,1.25,1.0,28,0
90214A,12,39,12,1,3.25,1.0,48.75,15.0,1.25,4.0625,1.25,3,8,4.0,3.0,83,0
90100,1,1,1,1,1.0,1.0,2.55,2.55,2.55,2.55,2.55,1,1,1.0,1.0,0,0
90096,3,8,5,1,2.6666666666666665,2.0,20.4,12.75,2.55,6.8,5.1,3,1,1.0,1.0,173,0
21087,10,126,27,1,12.6,12.0,62.120000000000005,15.600000000000001,0.19,6.212000000000001,4.84,10,1,1.0,1.0,20,0
84809B,1,18,18,18,18.0,18.0,37.800000000000004,37.800000000000004,37.800000000000004,37.800000000000004,37.800000000000004,1,1,1.0,1.0,0,0
21418,9,39,6,1,4.333333333333333,6.0,99.44999999999999,15.299999999999999,2.55,11.049999999999999,15.299999999999999,8,2,1.125,1.0,105,0
84858C,5,185,151,1,37.0,2.0,250.05,188.75,5.95,50.010000000000005,11.9,4,2,1.25,1.0,25,0
72140E,9,30,6,-1,3.3333333333333335,3.0,25.499999999999996,5.1,-0.85,2.833333333333333,2.55,8,2,1.125,1.0,123,0
10080,21,291,48,1,13.857142857142858,12.0,114.41,18.72,0.39,5.448095238095238,4.68,19,2,1.105263157894737,1.0,114,0
17001,1,72,72,72,72.0,72.0,20.88,20.88,20.88,20.88,20.88,1,1,1.0,1.0,0,0
71050,5,27,11,3,5.4,4.0,9.45,3.8499999999999996,1.0499999999999998,1.89,1.4,4,2,1.25,1.0,241,0
35916C,5,54,12,6,10.8,12.0,45.9,10.2,5.1,9.18,10.2,5,1,1.0,1.0,132,0
84687,23,66,8,-2,2.869565217391304,2.0,352.7,39.6,-11.9,15.334782608695651,11.9,16,3,1.4375,1.0,42,0
46118,17,189,36,1,11.117647058823529,10.0,160.65,30.599999999999998,0.85,9.450000000000001,8.5,12,4,1.4166666666666667,1.0,62,0
84802B,1,4,4,4,4.0,4.0,6.76,6.76,6.76,6.76,6.76,1,1,1.0,1.0,0,0
84803B,3,15,6,4,5.0,5.0,25.35,10.14,6.76,8.450000000000001,8.45,3,1,1.0,1.0,17,0
21293,18,100,24,1,5.555555555555555,5.0,210.00000000000003,50.400000000000006,2.1,11.666666666666668,10.5,13,3,1.3846153846153846,1.0,64,0
23182,266,3365,144,-9,12.650375939849624,6.0,2792.0099999999998,103.67999999999999,-7.47,10.49627819548872,4.9799999999999995,138,23,1.9275362318840579,1.0,6,0
20796,8,61,16,2,7.625,6.0,100.64999999999999,26.4,3.3,12.581249999999999,9.899999999999999,8,1,1.0,1.0,75,0
